timestamp,pdop,hdop,vdop,lati,longi,gps_speed,gps_mode,gps_fix_type,gps_fix_quality,gps_sats_tracked,gps_alt,gps_height,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_pa,tc_temp_C,cjc_temp_C,oc_sc_flags,batt_voltage_V,batt_current_mA,baro_calculated_altitude_m,accel_magnitude_less_gravity_g
190.538,0,0,0,-43.819423,172.654418,22.045999,A,3,1,12,7.5,10.0,0.206,-1.176,0.084,-22.6,263.8,-31.8,94631,33.2,28.3,0,4.14,43.8,602.4087204815805,0.19685755209214428
190.588,0,0,0,-43.819423,172.654418,22.045999,A,3,1,12,7.5,10.0,0.083,-1.27,-0.174,1.1,260.9,-15.2,94642,32.5,28.3,0,4.14,38.7,601.4076110820232,0.2845485588330243
190.638,0,0,0,-43.819423,172.654418,22.045999,A,3,1,12,7.5,10.0,-0.058,-1.34,-0.374,34.8,254.5,2.1,94642,33.2,28.9,0,4.14,39.1,601.4076110820232,0.39242234972008405
190.688,0,0,0,-43.819423,172.654418,22.045999,A,3,1,12,7.5,10.0,-0.203,-1.225,-0.624,65.6,245.9,17.0,94642,33.2,28.5,0,4.11,74.5,601.4076110820232,0.3896798192389499
190.738,0,0,0,-43.819423,172.654418,22.045999,A,3,1,12,7.5,10.0,-0.361,-1.292,-0.404,86.1,236.9,29.4,94642,32.5,28.5,0,4.14,46.6,601.4076110820232,0.401
190.788,0,0,0,-43.819423,172.654418,22.045999,A,3,1,12,7.5,10.0,-0.527,-1.363,-0.146,92.6,225.5,29.3,94642,32.5,28.8,0,4.11,69.8,601.4076110820232,0.4686095464758495
190.838,0,0,0,-43.819423,172.654418,22.045999,A,3,1,12,7.5,10.0,-0.552,-1.339,-0.324,100.9,211.3,23.7,94662,32.5,28.6,0,4.11,79.6,599.5876535326313,0.4841162353400761
190.888,0,0,0,-43.819423,172.654418,22.045999,A,3,1,12,7.5,10.0,-0.495,-1.353,-0.35,121.0,198.9,25.5,94662,32.5,28.6,0,4.15,43.3,599.5876535326313,0.48261053550822974
190.951,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.353,-1.345,-0.215,133.4,184.6,38.2,94662,32.2,28.6,0,4.13,40.5,599.5876535326313,0.407074624886683
190.996,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.264,-1.319,-0.105,129.8,174.1,53.9,94662,32.2,29.0,0,4.15,40.5,599.5876535326313,0.34925238558247496
191.043,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.241,-1.315,0.014,115.1,164.8,70.7,94662,32.5,29.0,0,4.11,70.8,599.5876535326313,0.33697494366947645
191.093,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.241,-1.217,0.005,93.8,155.5,83.9,94689,31.5,28.6,0,4.15,39.1,597.1312046655488,0.24064297845915372
191.143,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.294,-1.25,-0.024,73.0,144.8,90.4,94689,31.5,29.2,0,4.14,41.0,597.1312046655488,0.2843332900769955
191.193,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.303,-1.153,-0.188,60.0,133.2,92.6,94689,32.2,29.2,0,4.11,69.4,597.1312046655488,0.2068811043346399
191.243,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.385,-1.139,-0.271,54.6,119.5,86.6,94689,31.7,28.7,0,4.14,41.0,597.1312046655488,0.23247190637352877
191.293,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.447,-1.104,-0.296,53.5,103.4,72.2,94689,31.7,29.2,0,4.14,40.5,597.1312046655488,0.2272901042540838
191.343,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.47,-1.029,-0.3,55.4,85.6,52.7,94719,31.7,29.2,0,4.11,72.2,594.4024821464685,0.17035934652567297
191.393,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.432,-1.072,-0.261,57.1,68.5,34.1,94719,31.0,28.2,0,4.14,37.7,594.4024821464685,0.18487509890283382
191.443,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.304,-1.045,-0.276,61.5,52.2,22.3,94719,31.0,28.7,0,4.15,39.6,594.4024821464685,0.122772016038875
191.493,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.198,-0.98,-0.287,64.9,37.7,16.5,94719,31.2,28.7,0,4.14,36.8,594.4024821464685,0.04017931146509546
191.543,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.125,-0.983,-0.283,66.7,25.1,15.9,94719,31.5,29.0,0,4.14,43.3,594.4024821464685,0.030535297794306526
191.593,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.134,-0.969,-0.213,69.4,13.0,19.8,94751,31.5,29.2,0,4.14,38.7,591.4926160397935,0.0011423475210705636
191.643,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.196,-0.936,-0.245,74.6,1.5,23.6,94751,31.5,29.2,0,4.15,43.8,591.4926160397935,-0.012813594096839243
191.693,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.306,-0.966,-0.321,82.3,-10.7,19.9,94751,31.5,29.1,0,4.11,76.4,591.4926160397935,0.06293602817855404
191.743,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.408,-0.948,-0.353,92.5,-24.0,4.7,94751,31.5,28.7,0,4.14,45.7,591.4926160397935,0.09076899479220613
191.793,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.479,-0.964,-0.277,100.0,-36.8,-20.8,94751,31.0,28.7,0,4.14,43.3,591.4926160397935,0.11151518208254796
191.843,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.511,-1.145,-0.134,99.5,-47.7,-48.0,94779,30.5,28.8,0,4.12,79.6,588.9471358943529,0.26099246627408523
191.893,0,0,0,-43.819461,172.654312,20.298,A,3,1,11,7.3,10.0,-0.336,-1.111,-0.022,91.3,-56.9,-65.8,94779,30.5,28.7,0,4.15,43.3,588.9471358943529,0.160905250225013
191.956,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,-0.071,-1.303,0.078,75.7,-64.0,-66.0,94779,30.5,29.1,0,4.16,39.1,588.9471358943529,0.3072620242323265
192.0,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.062,-1.39,0.097,67.2,-66.0,-48.3,94779,30.7,29.1,0,4.15,40.5,588.9471358943529,0.3947591189879347
192.048,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.103,-1.358,-0.021,64.7,-66.5,-24.1,94803,30.7,29.1,0,4.11,71.7,586.7657803717821,0.3620624067934628
192.098,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.095,-1.379,0.005,67.9,-67.6,-2.9,94803,31.0,29.2,0,4.15,40.1,586.7657803717821,0.3822774685279362
192.148,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,-0.003,-1.368,-0.063,72.4,-71.3,8.8,94803,30.7,29.2,0,4.14,40.5,586.7657803717821,0.3694531755412451
192.198,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,-0.295,-1.442,-0.213,82.0,-79.4,6.7,94803,30.7,29.1,0,4.12,68.9,586.7657803717821,0.4871980365775097
192.248,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,-0.493,-1.357,-0.029,81.0,-91.1,-12.9,94803,30.5,28.6,0,4.15,41.0,586.7657803717821,0.44407028914800395
192.298,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,-0.507,-1.3,0.372,76.9,-100.9,-43.5,94835,30.2,28.6,0,4.14,40.1,583.8580018087232,0.4441028356734156
192.348,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,-0.537,-1.204,0.286,69.1,-107.1,-77.0,94835,30.2,28.9,0,4.11,73.6,583.8580018087232,0.3489925870811892
192.398,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,-0.375,-1.181,0.459,52.0,-110.7,-107.0,94835,30.7,28.6,0,4.14,38.2,583.8580018087232,0.32138828510018214
192.448,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,-0.048,-1.138,0.506,25.1,-108.4,-116.1,94835,30.0,28.6,0,4.15,41.9,583.8580018087232,0.24634826593532821
192.498,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.158,-1.129,0.442,0.3,-100.1,-108.4,94835,30.0,28.9,0,4.18,40.1,583.8580018087232,0.22268924915531985
192.548,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.292,-1.187,0.374,-16.6,-89.0,-88.8,94892,30.0,28.4,0,4.11,73.1,578.680488636762,0.278322729204171
192.598,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.307,-1.194,0.277,-25.4,-79.0,-71.0,94892,29.2,28.4,0,4.14,36.8,578.680488636762,0.2635719211821699
192.648,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.185,-1.299,0.233,-27.0,-72.3,-59.9,94892,29.2,29.1,0,4.14,44.7,578.680488636762,0.33263460858556426
192.698,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.067,-1.285,0.25,-27.1,-68.8,-58.5,94892,30.0,28.7,0,4.11,75.9,578.680488636762,0.31080662189355746
192.748,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.002,-1.302,0.286,-34.0,-67.3,-65.1,94892,29.2,28.7,0,4.14,47.5,578.680488636762,0.3330431350860332
192.798,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.034,-1.196,0.381,-44.8,-64.6,-71.2,94938,29.2,29.1,0,4.14,43.3,574.5039805717067,0.2556802937053684
192.848,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.148,-1.182,0.408,-59.3,-60.5,-71.8,94938,29.7,28.7,0,4.11,74.5,574.5039805717067,0.2591632142021938
192.899,0,0,0,-43.819515,172.654251,19.615999,A,3,1,12,7.1,10.0,0.335,-1.295,0.409,-74.5,-52.8,-60.4,94938,29.5,28.7,0,4.11,73.6,574.5039805717067,0.3987605227486226
192.962,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.385,-1.149,0.41,-91.2,-39.9,-37.9,94938,29.0,28.7,0,4.15,38.2,574.5039805717067,0.2792677593060806
193.003,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.41,-1.142,0.34,-101.2,-31.0,-23.1,94938,29.0,29.1,0,4.14,38.2,574.5039805717067,0.26010475754994267
193.052,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.411,-1.106,0.207,-102.4,-18.7,-1.2,94964,29.5,29.1,0,4.11,71.7,572.1440703535485,0.1979173594200896
193.102,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.325,-1.146,0.196,-99.4,-6.4,13.4,94964,29.0,28.6,0,4.14,41.5,572.1440703535485,0.2072104207635055
193.152,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.289,-1.131,0.078,-94.2,5.1,20.5,94964,29.0,29.2,0,4.14,40.5,572.1440703535485,0.16994273364126666
193.202,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.258,-1.14,0.114,-89.5,15.9,22.4,94964,29.2,29.2,0,4.11,68.4,572.1440703535485,0.17437643028119387
193.252,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.275,-1.091,0.031,-84.9,26.8,22.6,94964,28.7,28.6,0,4.15,39.1,572.1440703535485,0.1255518646424072
193.302,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.268,-1.085,0.067,-77.3,38.2,23.6,94975,28.7,29.0,0,4.16,39.1,571.1458042932792,0.11961511243819856
193.352,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.307,-1.104,0.005,-64.0,49.9,27.0,94975,29.2,29.0,0,4.15,41.5,571.1458042932792,0.1459013919181702
193.402,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.293,-1.168,0.088,-50.2,61.3,31.4,94975,29.0,29.1,0,4.11,69.8,571.1458042932792,0.20740092761269646
193.452,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.278,-1.183,0.164,-45.5,71.8,33.4,94975,29.0,28.9,0,4.14,39.6,571.1458042932792,0.22624181954457923
193.502,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.213,-1.171,0.234,-45.9,81.8,32.1,94975,29.0,28.9,0,4.14,36.4,571.1458042932792,0.21299876339590718
193.552,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.141,-1.176,0.287,-51.1,90.9,27.3,94998,28.5,28.6,0,4.11,70.8,569.0588232017399,0.21869848609079656
193.602,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.065,-1.124,0.241,-54.6,99.9,17.5,94998,28.5,29.2,0,4.16,35.9,569.0588232017399,0.15138264708132554
193.652,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.091,-1.111,0.226,-54.9,107.3,7.7,94998,29.0,29.2,0,4.13,49.8,569.0588232017399,0.1373996659046457
193.702,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.138,-1.113,0.328,-56.9,115.5,0.9,94998,28.2,28.7,0,4.14,46.1,569.0588232017399,0.16850203251855755
193.752,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.157,-1.059,0.338,-61.9,124.5,-2.7,94998,28.2,28.7,0,4.13,48.4,569.0588232017399,0.12266379651256232
193.802,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.198,-0.986,0.335,-66.7,134.0,-2.8,95040,28.0,28.7,0,4.15,42.4,565.2488697463801,0.06001179238723564
193.852,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.216,-0.869,0.327,-71.6,143.6,-0.5,95040,28.2,28.9,0,4.14,43.8,565.2488697463801,-0.046718299766538074
193.902,0,0,0,-43.819564,172.654113,21.179,A,3,1,12,7.0,10.0,0.199,-0.835,0.351,-76.3,152.5,1.8,95040,28.2,29.0,0,4.12,72.6,565.2488697463801,-0.0726235931403042
193.965,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.161,-0.809,0.354,-84.0,161.8,2.0,95040,28.5,28.7,0,4.14,45.2,565.2488697463801,-0.10238204117787386
194.008,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.115,-0.874,0.303,-89.2,166.5,-0.8,95078,28.2,28.7,0,4.14,39.1,561.8029435818564,-0.06784657915126435
194.056,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.103,-0.937,0.208,-92.7,171.4,-6.3,95078,28.2,28.8,0,4.14,43.8,561.8029435818564,-0.03468036381724837
194.106,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.151,-0.944,0.095,-88.7,174.9,-9.5,95078,28.2,28.8,0,4.15,41.5,561.8029435818564,-0.03929088689655913
194.156,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.267,-1.017,-0.037,-76.2,177.9,-6.4,95078,27.7,28.6,0,4.14,42.9,561.8029435818564,0.05211548795747678
194.206,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.481,-1.077,-0.18,-56.6,182.4,3.4,95078,27.7,28.9,0,4.14,41.9,561.8029435818564,0.19318481384905328
194.256,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.326,-1.108,-0.148,-35.9,189.9,20.3,95104,28.5,28.9,0,4.11,72.2,559.4458471232524,0.16440714528896638
194.306,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.083,-1.108,-0.117,-23.2,195.5,26.3,95104,26.7,28.1,0,4.14,40.1,559.4458471232524,0.11724751062600292
194.356,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,-0.187,-1.076,-0.028,-15.7,198.5,14.8,95104,26.7,29.1,0,4.13,42.9,559.4458471232524,0.09248752853293474
194.406,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,-0.386,-1.1,-0.037,-7.0,197.5,-11.4,95104,28.0,29.1,0,4.12,73.6,559.4458471232524,0.16634686092945783
194.456,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,-0.457,-1.081,-0.021,6.8,194.1,-42.7,95104,28.0,28.7,0,4.11,44.3,559.4458471232524,0.17381898093360193
194.506,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,-0.402,-1.116,0.001,24.6,189.2,-71.3,95129,28.0,29.0,0,4.15,41.5,557.1799002400318,0.18619602090042453
194.556,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,-0.233,-1.106,0.099,39.7,185.1,-85.1,95129,28.0,29.0,0,4.14,40.5,557.1799002400318,0.13460389563935493
194.606,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,-0.017,-1.211,0.292,41.8,184.0,-83.0,95129,28.0,29.1,0,4.16,37.3,557.1799002400318,0.2458226197978588
194.656,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.158,-1.307,0.498,27.4,186.3,-65.2,95129,28.0,28.9,0,4.13,51.2,557.1799002400318,0.4075571036373622
194.706,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.187,-1.27,0.445,2.9,189.9,-44.0,95129,27.5,28.9,0,4.13,48.0,557.1799002400318,0.3586368168130878
194.756,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,0.096,-1.283,0.316,-16.8,191.0,-30.7,95149,27.7,28.8,0,4.1,81.0,555.3674898848246,0.3248248940897811
194.806,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,-0.011,-1.2,0.156,-22.4,190.1,-26.9,95149,27.7,28.5,0,4.14,46.6,555.3674898848246,0.21014751166954837
194.856,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,-0.09,-1.198,-0.109,-13.4,185.2,-27.6,95149,27.0,29.0,0,4.14,46.1,555.3674898848246,0.20631049071124297
194.907,0,0,0,-43.819602,172.654083,18.524999,A,3,1,12,6.8,10.0,-0.109,-1.176,-0.306,12.7,177.4,-29.6,95149,27.5,29.0,0,4.12,76.8,555.3674898848246,0.22003811415873398
194.97,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.082,-1.13,-0.321,59.1,165.8,-25.2,95149,27.2,28.5,0,4.16,39.1,555.3674898848246,0.1775674078370204
195.01,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.118,-1.158,-0.226,80.1,160.3,-18.2,95173,27.2,28.8,0,4.15,36.8,553.1930046046859,0.18573352824317135
195.06,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.18,-1.165,-0.032,92.7,154.9,-8.8,95173,27.2,28.8,0,4.14,37.3,553.1930046046859,0.17925781744281855
195.11,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.274,-1.266,0.253,85.2,149.5,-5.2,95173,27.2,28.9,0,4.11,66.6,553.1930046046859,0.31978824059013355
195.16,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.316,-1.171,0.393,62.1,144.4,-9.9,95173,27.0,28.9,0,4.15,41.0,553.1930046046859,0.2749690192314478
195.21,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.29,-1.057,0.467,36.6,139.1,-17.7,95173,27.5,28.9,0,4.14,37.7,553.1930046046859,0.1914016954830977
195.26,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.268,-1.1,0.29,17.3,131.6,-26.3,95196,27.5,28.7,0,4.11,70.3,551.1095394858831,0.16872751315265977
195.31,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.202,-1.067,0.021,18.6,121.8,-30.9,95196,27.2,29.2,0,4.16,40.1,551.1095394858831,0.08615560579504433
195.36,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.094,-1.042,-0.167,35.4,112.3,-26.2,95196,27.5,29.2,0,4.14,36.8,551.1095394858831,0.0594758137871767
195.41,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.026,-0.956,-0.292,57.1,103.4,-13.8,95196,27.5,28.9,0,4.11,65.2,551.1095394858831,-6.200192211913702e-05
195.46,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.097,-0.892,-0.299,76.7,94.2,1.1,95196,27.2,28.7,0,4.11,68.4,551.1095394858831,-0.05423364407481701
195.51,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.195,-0.883,-0.17,85.9,85.3,9.8,95213,27.5,28.7,0,4.16,37.7,549.569848966573,-0.07988370300271286
195.56,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.333,-0.933,-0.043,84.6,76.5,12.0,95213,27.5,28.8,0,4.14,41.0,549.569848966573,-0.008421964745083721
195.61,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.467,-0.889,0.042,73.1,65.5,3.2,95213,27.0,28.9,0,4.12,68.0,549.569848966573,0.005074126619524666
195.66,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.55,-0.86,0.174,55.8,52.3,-15.2,95213,26.7,28.9,0,4.14,45.7,549.569848966573,0.03555588936570686
195.71,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.6,-0.862,0.132,37.3,36.9,-38.8,95213,26.7,29.1,0,4.14,42.9,549.569848966573,0.0585216105493549
195.76,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.503,-0.829,0.046,24.8,19.4,-59.2,95250,27.0,28.5,0,4.11,78.2,546.2195271604558,-0.029244624016946386
195.81,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.373,-0.798,-0.085,24.3,1.0,-75.4,95250,26.5,28.5,0,4.14,46.6,546.2195271604558,-0.11503785391690335
195.86,0,0,0,-43.819637,172.653991,15.76,A,3,1,12,6.6,10.0,-0.177,-0.825,0.03,38.5,-12.8,-82.9,95250,26.5,29.0,0,4.14,48.0,546.2195271604558,-0.1556931837299903
195.924,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,-0.145,-0.793,-0.039,60.2,-27.3,-84.6,95250,27.0,29.0,0,4.15,40.1,546.2195271604558,-0.19290954658105386
195.966,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,-0.08,-0.792,0.154,70.4,-32.7,-82.6,95250,27.0,29.0,0,4.09,71.2,546.2195271604558,-0.18921026153508824
196.014,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.062,-0.901,0.36,62.7,-36.5,-72.2,95273,26.2,28.4,0,4.14,39.6,544.1374257922956,-0.027762889002893587
196.064,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.155,-1.075,0.582,38.2,-38.2,-55.9,95273,26.2,28.9,0,4.14,39.6,544.1374257922956,0.23222319406834724
196.114,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.143,-1.106,0.659,5.1,-38.2,-40.8,95273,26.7,28.9,0,4.11,66.6,544.1374257922956,0.2953632695116841
196.164,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.103,-1.279,0.44,-23.2,-37.6,-27.4,95273,26.5,28.6,0,4.16,39.6,544.1374257922956,0.3564844267443692
196.214,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,-0.032,-1.312,0.104,-30.7,-38.0,-22.1,95273,26.5,28.9,0,4.14,39.6,544.1374257922956,0.31650446258263787
196.264,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,-0.229,-1.226,-0.15,-15.1,-43.5,-32.1,95328,26.5,28.9,0,4.11,69.8,539.1601375828201,0.256191466298032
196.314,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,-0.376,-1.332,-0.243,16.0,-50.9,-54.6,95328,26.5,28.7,0,4.14,38.2,539.1601375828201,0.4052220465107996
196.364,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,-0.378,-1.152,-0.103,42.9,-54.0,-85.4,95328,26.5,28.9,0,4.14,41.9,539.1601375828201,0.21679784680940317
196.414,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,-0.273,-1.187,0.124,52.1,-51.4,-111.0,95328,26.5,28.9,0,4.14,35.9,539.1601375828201,0.2242850975160975
196.464,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.046,-1.159,0.391,42.1,-45.4,-121.8,95372,26.2,29.1,0,4.15,36.8,535.179980949202,0.22404166595749508
196.514,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.207,-1.204,0.681,15.1,-37.3,-121.8,95372,26.2,29.0,0,4.11,65.2,535.179980949202,0.39865149340355677
196.564,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.346,-1.072,0.741,-26.7,-28.8,-114.1,95372,27.0,29.0,0,4.14,39.6,535.179980949202,0.34832525749538634
196.614,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.441,-1.207,0.772,-70.7,-17.0,-94.3,95372,26.0,28.6,0,4.12,68.9,535.179980949202,0.49910439929979544
196.664,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.468,-1.154,0.57,-102.4,-1.8,-69.4,95372,26.0,28.7,0,4.14,48.9,535.179980949202,0.369540068782217
196.714,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.389,-1.121,0.245,-115.6,14.4,-48.2,95403,26.0,28.7,0,4.14,43.8,532.3766724064886,0.21160513369661804
196.764,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.279,-1.23,-0.008,-108.3,25.5,-36.6,95403,26.0,28.6,0,4.11,75.4,532.3766724064886,0.2612711841630253
196.814,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,0.133,-1.223,-0.129,-87.3,32.9,-36.8,95403,26.0,28.7,0,4.15,44.3,532.3766724064886,0.23695553679184456
196.865,0,0,0,-43.819694,172.653869,20.268999,A,3,1,11,6.4,10.0,-0.124,-1.375,0.003,-63.3,38.7,-43.0,95403,26.2,28.7,0,4.14,47.1,532.3766724064886,0.38058321009637086
196.928,0,0,0,-43.819747,172.653717,20.51,A,3,1,12,6.2,10.0,0.044,-1.382,0.106,-41.8,43.7,-56.2,95403,26.0,28.7,0,4.16,38.7,532.3766724064886,0.3867573688284478
196.969,0,0,0,-43.819747,172.653717,20.51,A,3,1,12,6.2,10.0,0.061,-1.406,0.316,-35.0,50.2,-56.0,95429,26.0,29.1,0,4.12,70.3,530.0260790777476,0.44236368506698054
